log_wage,years_of_schooling,year_of_birth,quarter_of_birth,state_of_birth
5.88957,12.0,33.0,3.0,20.0
6.047781,7.0,33.0,3.0,28.0
5.901214,8.0,33.0,3.0,28.0
6.082742,12.0,33.0,3.0,37.0
6.357876,20.0,33.0,3.0,4.0
5.788836,10.0,33.0,3.0,5.0
6.422404,18.0,33.0,3.0,48.0
5.901214,12.0,33.0,3.0,28.0
6.110901,11.0,33.0,3.0,22.0
5.259597,12.0,33.0,3.0,29.0
5.664895,13.0,33.0,3.0,22.0
5.218795,10.0,33.0,3.0,39.0
6.214816,14.0,33.0,3.0,48.0
5.572812,13.0,33.0,3.0,22.0
6.001272,18.0,33.0,3.0,28.0
5.745604,9.0,33.0,3.0,48.0
6.060695,12.0,33.0,3.0,39.0
5.624087,12.0,33.0,3.0,1.0
6.175587,16.0,33.0,3.0,1.0
5.818998,14.0,33.0,3.0,31.0
6.2148,19.0,33.0,3.0,48.0
6.594229,18.0,33.0,3.0,48.0
6.001272,10.0,33.0,3.0,40.0
5.685997,15.0,33.0,3.0,48.0
5.31902,12.0,33.0,3.0,22.0
6.233845,15.0,33.0,3.0,48.0
5.521877,12.0,33.0,3.0,40.0
5.283301,4.0,33.0,3.0,48.0
6.134774,12.0,33.0,3.0,28.0
5.539376,14.0,33.0,3.0,13.0
6.437905,19.0,33.0,3.0,22.0
5.927259,15.0,33.0,3.0,22.0
6.763285,20.0,33.0,3.0,54.0
5.952494,16.0,33.0,3.0,40.0
6.422404,12.0,33.0,3.0,22.0
6.113725,14.0,33.0,3.0,48.0
5.901214,9.0,33.0,3.0,5.0
5.218795,12.0,33.0,3.0,48.0
6.468206,17.0,33.0,3.0,27.0
5.711763,12.0,33.0,3.0,48.0
7.274,14.0,33.0,3.0,26.0
6.134774,12.0,33.0,3.0,6.0
5.479436,8.0,33.0,3.0,48.0
5.259597,16.0,33.0,3.0,42.0
3.317967,16.0,33.0,3.0,26.0
6.6943,17.0,33.0,3.0,37.0
5.461629,11.0,33.0,3.0,45.0
6.145972,12.0,33.0,3.0,9.0
6.540169,19.0,33.0,3.0,9.0
5.874553,11.0,33.0,3.0,51.0
4.942329,12.0,33.0,3.0,1.0
5.036578,9.0,33.0,3.0,9.0
5.48264,12.0,33.0,3.0,11.0
5.259597,12.0,33.0,3.0,11.0
5.232111,7.0,33.0,3.0,37.0
5.269542,12.0,33.0,3.0,51.0
6.167909,12.0,33.0,3.0,51.0
5.940434,9.0,33.0,3.0,37.0
5.790019,9.0,33.0,3.0,53.0
6.261014,16.0,33.0,3.0,11.0
5.154292,6.0,33.0,3.0,37.0
6.288537,16.0,33.0,3.0,26.0
5.90174,12.0,33.0,3.0,45.0
6.667397,11.0,33.0,3.0,11.0
5.493773,8.0,33.0,3.0,10.0
5.239404,10.0,33.0,3.0,1.0
5.521845,7.0,33.0,3.0,10.0
5.922558,14.0,33.0,3.0,1.0
4.706581,6.0,33.0,3.0,12.0
3.889827,14.0,33.0,3.0,12.0
5.273534,10.0,33.0,3.0,12.0
4.895972,7.0,33.0,3.0,45.0
5.903841,14.0,33.0,3.0,12.0
5.354861,8.0,33.0,3.0,13.0
5.259597,12.0,33.0,3.0,12.0
5.522294,8.0,33.0,3.0,12.0
5.664895,20.0,33.0,3.0,13.0
5.790019,12.0,33.0,3.0,45.0
5.584436,14.0,33.0,3.0,12.0
5.157617,12.0,33.0,3.0,12.0
4.79165,16.0,33.0,3.0,53.0
5.768946,9.0,33.0,3.0,12.0
5.259597,8.0,33.0,3.0,12.0
5.036578,12.0,33.0,3.0,42.0
4.797855,11.0,33.0,3.0,24.0
1.154702,14.0,33.0,3.0,12.0
3.918254,12.0,33.0,3.0,12.0
5.901214,13.0,33.0,3.0,12.0
6.512002,12.0,33.0,3.0,12.0
5.461253,14.0,33.0,3.0,12.0
5.521845,11.0,33.0,3.0,13.0
4.903136,11.0,33.0,3.0,12.0
4.776063,10.0,33.0,3.0,1.0
4.829313,11.0,33.0,3.0,12.0
5.987852,6.0,33.0,3.0,13.0
5.605242,10.0,33.0,3.0,13.0
5.768633,12.0,33.0,3.0,13.0
5.298838,9.0,33.0,3.0,13.0
5.586624,7.0,33.0,3.0,13.0
5.48264,12.0,33.0,3.0,54.0
5.729413,12.0,33.0,3.0,22.0
5.177208,12.0,33.0,3.0,13.0
5.784712,11.0,33.0,3.0,12.0
5.259597,5.0,33.0,3.0,28.0
5.595926,14.0,33.0,3.0,12.0
5.581542,12.0,33.0,3.0,13.0
5.259597,12.0,33.0,3.0,1.0
5.481056,10.0,33.0,3.0,13.0
5.441835,11.0,33.0,3.0,13.0
5.623771,8.0,33.0,3.0,13.0
6.505698,15.0,33.0,3.0,13.0
5.904908,12.0,33.0,3.0,45.0
6.40761,16.0,33.0,3.0,37.0
5.308363,12.0,33.0,3.0,13.0
5.521845,11.0,33.0,3.0,13.0
5.992185,12.0,33.0,3.0,13.0
5.471009,12.0,33.0,3.0,11.0
4.202202,10.0,33.0,3.0,13.0
5.847161,11.0,33.0,3.0,13.0
3.749504,9.0,33.0,3.0,13.0
5.039623,7.0,33.0,3.0,13.0
6.047781,6.0,33.0,3.0,13.0
5.17371,7.0,33.0,3.0,13.0
4.588363,11.0,33.0,3.0,13.0
5.335595,11.0,33.0,3.0,13.0
5.022741,4.0,33.0,3.0,13.0
5.80956,16.0,33.0,3.0,13.0
1.371766,9.0,33.0,3.0,45.0
5.327222,8.0,33.0,3.0,13.0
5.031569,9.0,33.0,3.0,13.0
5.036578,15.0,33.0,3.0,51.0
5.729413,14.0,33.0,3.0,17.0
5.154292,10.0,33.0,3.0,28.0
5.521877,14.0,33.0,3.0,1.0
5.790019,12.0,33.0,3.0,17.0
6.559425,9.0,33.0,3.0,17.0
5.913773,17.0,33.0,3.0,17.0
5.461253,6.0,33.0,3.0,28.0
6.226271,11.0,33.0,3.0,47.0
5.664895,12.0,33.0,3.0,51.0
5.658208,9.0,33.0,3.0,28.0
6.134982,8.0,33.0,3.0,5.0
5.756533,12.0,33.0,3.0,47.0
5.595926,11.0,33.0,3.0,17.0
6.047781,8.0,33.0,3.0,28.0
5.237362,11.0,33.0,3.0,47.0
6.453171,14.0,33.0,3.0,5.0
6.288895,11.0,33.0,3.0,28.0
6.092223,12.0,33.0,3.0,28.0
6.483019,11.0,33.0,3.0,28.0
6.131444,12.0,33.0,3.0,28.0
5.981256,14.0,33.0,3.0,24.0
6.097075,12.0,33.0,3.0,13.0
6.1513,12.0,33.0,3.0,47.0
5.441835,15.0,33.0,3.0,48.0
5.213715,8.0,33.0,3.0,17.0
5.592106,8.0,33.0,3.0,36.0
5.374279,8.0,33.0,3.0,28.0
5.830359,15.0,33.0,3.0,17.0
5.473171,12.0,33.0,3.0,5.0
6.438252,11.0,33.0,3.0,28.0
6.2148,11.0,33.0,3.0,22.0
6.113725,10.0,33.0,3.0,28.0
5.540132,10.0,33.0,3.0,28.0
6.134774,12.0,33.0,3.0,17.0
5.863686,8.0,33.0,3.0,13.0
5.521845,0.0,33.0,3.0,17.0
5.564437,12.0,33.0,3.0,17.0
5.84938,11.0,33.0,3.0,17.0
5.414285,8.0,33.0,3.0,28.0
6.035407,4.0,33.0,3.0,28.0
5.847161,9.0,33.0,3.0,5.0
6.32398,12.0,33.0,3.0,17.0
5.833742,12.0,33.0,3.0,1.0
6.172266,14.0,33.0,3.0,5.0
5.6889,10.0,33.0,3.0,28.0
6.397096,12.0,33.0,3.0,17.0
5.888505,4.0,33.0,3.0,13.0
5.354861,9.0,33.0,3.0,28.0
7.251618,12.0,33.0,3.0,28.0
6.047781,12.0,33.0,3.0,17.0
5.595926,11.0,33.0,3.0,17.0
6.105179,15.0,33.0,3.0,18.0
6.214858,12.0,33.0,3.0,18.0
5.901214,9.0,33.0,3.0,5.0
5.298798,9.0,33.0,3.0,47.0
6.357876,12.0,33.0,3.0,12.0
5.595926,12.0,33.0,3.0,18.0
6.024542,12.0,33.0,3.0,47.0
6.594229,20.0,33.0,3.0,48.0
6.645516,12.0,33.0,3.0,5.0
5.354861,11.0,33.0,3.0,40.0
5.991715,12.0,33.0,3.0,13.0
5.481056,11.0,33.0,3.0,5.0
5.154292,12.0,33.0,3.0,40.0
5.843266,13.0,33.0,3.0,1.0
5.816138,12.0,33.0,3.0,21.0
5.788836,12.0,33.0,3.0,1.0
5.259597,10.0,33.0,3.0,21.0
5.347584,12.0,33.0,3.0,21.0
5.435358,6.0,33.0,3.0,21.0
5.036578,6.0,33.0,3.0,21.0
4.768938,9.0,33.0,3.0,22.0
6.620629,6.0,33.0,3.0,22.0
4.606835,10.0,33.0,3.0,22.0
1.544899,8.0,33.0,3.0,22.0
4.950531,11.0,33.0,3.0,22.0
5.15918,11.0,33.0,3.0,22.0
6.03262,16.0,33.0,3.0,22.0
5.595926,12.0,33.0,3.0,22.0
4.788325,16.0,33.0,3.0,22.0
6.611465,14.0,33.0,3.0,22.0
5.259597,12.0,33.0,3.0,22.0
5.6889,7.0,33.0,3.0,45.0
6.030362,13.0,33.0,3.0,1.0
5.790019,6.0,33.0,3.0,22.0
5.981256,18.0,33.0,3.0,22.0
6.097426,14.0,33.0,3.0,22.0
5.729413,8.0,33.0,3.0,22.0
5.036578,6.0,33.0,3.0,22.0
5.952494,12.0,33.0,3.0,28.0
5.631005,10.0,33.0,3.0,28.0
5.886382,9.0,33.0,3.0,22.0
5.901214,12.0,33.0,3.0,22.0
5.952494,10.0,33.0,3.0,28.0
5.847161,12.0,33.0,3.0,28.0
6.097138,18.0,33.0,3.0,22.0
6.768118,20.0,33.0,3.0,22.0
5.664895,12.0,33.0,3.0,45.0
6.059977,12.0,33.0,3.0,28.0
5.561066,12.0,33.0,3.0,37.0
5.154292,9.0,33.0,3.0,37.0
5.952494,12.0,33.0,3.0,9.0
5.250152,12.0,33.0,3.0,24.0
5.298798,8.0,33.0,3.0,24.0
6.123874,12.0,33.0,3.0,24.0
6.371119,12.0,33.0,3.0,24.0
5.259597,15.0,33.0,3.0,24.0
5.18307,12.0,33.0,3.0,24.0
6.091561,14.0,33.0,3.0,11.0
5.036578,12.0,33.0,3.0,24.0
5.670226,12.0,33.0,3.0,42.0
6.288895,11.0,33.0,3.0,24.0
5.729413,12.0,33.0,3.0,24.0
2.574519,9.0,33.0,3.0,37.0
6.286034,16.0,33.0,3.0,12.0
5.805193,16.0,33.0,3.0,11.0
6.252534,16.0,33.0,3.0,37.0
5.012301,3.0,33.0,3.0,24.0
0.7339692,11.0,33.0,3.0,11.0
6.382239,18.0,33.0,3.0,45.0
3.8748,12.0,33.0,3.0,24.0
4.344055,12.0,33.0,3.0,11.0
5.354861,12.0,33.0,3.0,11.0
5.441835,12.0,33.0,3.0,1.0
5.43263,14.0,33.0,3.0,13.0
5.847161,12.0,33.0,3.0,24.0
5.372872,12.0,33.0,3.0,28.0
5.354861,9.0,33.0,3.0,45.0
6.763285,20.0,33.0,3.0,51.0
6.438002,12.0,33.0,3.0,36.0
6.438252,12.0,33.0,3.0,45.0
6.476824,13.0,33.0,3.0,51.0
6.116698,13.0,33.0,3.0,21.0
5.952494,11.0,33.0,3.0,51.0
5.154292,11.0,33.0,3.0,24.0
6.009762,15.0,33.0,3.0,24.0
6.173994,18.0,33.0,3.0,24.0
6.134774,8.0,33.0,3.0,28.0
6.397096,14.0,33.0,3.0,48.0
6.288895,10.0,33.0,3.0,22.0
6.517948,20.0,33.0,3.0,5.0
6.260647,8.0,33.0,3.0,28.0
5.298798,2.0,33.0,3.0,28.0
5.606579,12.0,33.0,3.0,1.0
5.085537,11.0,33.0,3.0,26.0
5.76298,10.0,33.0,3.0,21.0
5.899623,12.0,33.0,3.0,1.0
6.32398,12.0,33.0,3.0,28.0
6.099586,14.0,33.0,3.0,51.0
9.741263,11.0,33.0,3.0,13.0
6.087229,14.0,33.0,3.0,54.0
5.952494,9.0,33.0,3.0,28.0
6.288895,11.0,33.0,3.0,13.0
5.581269,12.0,33.0,3.0,13.0
5.952494,12.0,33.0,3.0,13.0
5.927182,13.0,33.0,3.0,13.0
6.087002,19.0,33.0,3.0,26.0
5.259597,8.0,33.0,3.0,13.0
5.735641,14.0,33.0,3.0,48.0
5.704116,11.0,33.0,3.0,26.0
6.357876,16.0,33.0,3.0,1.0
5.693837,9.0,33.0,3.0,47.0
5.704116,13.0,33.0,3.0,29.0
4.788325,8.0,33.0,3.0,29.0
5.940434,16.0,33.0,3.0,40.0
5.655825,12.0,33.0,3.0,29.0
5.729413,10.0,33.0,3.0,22.0
5.712399,10.0,33.0,3.0,29.0
5.601622,3.0,33.0,3.0,29.0
6.097762,9.0,33.0,3.0,5.0
5.860786,12.0,33.0,3.0,5.0
5.036578,4.0,33.0,3.0,28.0
5.570727,10.0,33.0,3.0,5.0
5.234612,5.0,33.0,3.0,28.0
4.606598,5.0,33.0,3.0,28.0
4.303285,4.0,33.0,3.0,28.0
5.633673,10.0,33.0,3.0,28.0
4.829313,9.0,33.0,3.0,28.0
5.020205,7.0,33.0,3.0,28.0
4.999237,7.0,33.0,3.0,28.0
5.259597,6.0,33.0,3.0,28.0
4.538578,7.0,33.0,3.0,28.0
5.036578,3.0,33.0,3.0,28.0
5.275462,10.0,33.0,3.0,28.0
5.247901,3.0,33.0,3.0,28.0
5.154292,12.0,33.0,3.0,28.0
6.187514,20.0,33.0,3.0,28.0
4.566949,20.0,33.0,3.0,28.0
4.903136,1.0,33.0,3.0,28.0
4.838264,7.0,33.0,3.0,28.0
5.927182,4.0,33.0,3.0,12.0
5.495354,16.0,33.0,3.0,28.0
5.237107,2.0,33.0,3.0,37.0
4.749104,8.0,33.0,3.0,37.0
5.729413,12.0,33.0,3.0,37.0
3.296549,5.0,33.0,3.0,37.0
4.81359,11.0,33.0,3.0,37.0
4.883433,6.0,33.0,3.0,37.0
5.664895,9.0,33.0,3.0,37.0
5.075799,12.0,33.0,3.0,45.0
5.354861,8.0,33.0,3.0,37.0
5.441835,12.0,33.0,3.0,37.0
5.952494,9.0,33.0,3.0,37.0
5.590197,2.0,33.0,3.0,37.0
5.298817,3.0,33.0,3.0,37.0
5.338019,9.0,33.0,3.0,37.0
5.648749,4.0,33.0,3.0,37.0
3.806662,10.0,33.0,3.0,37.0
5.20833,6.0,33.0,3.0,37.0
5.563482,12.0,33.0,3.0,37.0
5.790019,11.0,33.0,3.0,37.0
5.137494,6.0,33.0,3.0,37.0
5.036578,12.0,33.0,3.0,37.0
5.347584,8.0,33.0,3.0,37.0
5.036578,7.0,33.0,3.0,37.0
5.966467,17.0,33.0,3.0,37.0
5.154292,8.0,33.0,3.0,45.0
5.20833,12.0,33.0,3.0,37.0
4.903136,7.0,33.0,3.0,45.0
5.037202,12.0,33.0,3.0,37.0
5.394082,12.0,33.0,3.0,34.0
5.259597,8.0,33.0,3.0,37.0
5.975716,10.0,33.0,3.0,13.0
5.847161,15.0,33.0,3.0,36.0
5.354861,6.0,33.0,3.0,37.0
2.961499,11.0,33.0,3.0,34.0
5.521845,8.0,33.0,3.0,34.0
5.187063,8.0,33.0,3.0,34.0
6.357876,12.0,33.0,3.0,37.0
5.952494,9.0,33.0,3.0,1.0
5.878469,15.0,33.0,3.0,34.0
5.354861,5.0,33.0,3.0,37.0
5.88957,12.0,33.0,3.0,42.0
5.729725,15.0,33.0,3.0,42.0
5.664895,12.0,33.0,3.0,34.0
5.639799,12.0,33.0,3.0,1.0
6.357876,18.0,33.0,3.0,34.0
5.847161,18.0,33.0,3.0,42.0
5.595926,10.0,33.0,3.0,29.0
5.522016,14.0,33.0,3.0,13.0
5.891166,12.0,33.0,3.0,36.0
6.214993,12.0,33.0,3.0,12.0
5.521961,7.0,33.0,3.0,36.0
5.595926,10.0,33.0,3.0,36.0
5.847161,11.0,33.0,3.0,1.0
6.2148,12.0,33.0,3.0,42.0
6.047781,18.0,33.0,3.0,28.0
3.365304,12.0,33.0,3.0,13.0
5.790019,14.0,33.0,3.0,36.0
4.60617,11.0,33.0,3.0,36.0
6.175587,12.0,33.0,3.0,12.0
5.441835,12.0,33.0,3.0,12.0
3.365304,13.0,33.0,3.0,24.0
5.954491,6.0,33.0,3.0,13.0
5.434904,14.0,33.0,3.0,36.0
6.175587,14.0,33.0,3.0,36.0
5.664895,10.0,33.0,3.0,37.0
6.047781,19.0,33.0,3.0,36.0
4.606835,20.0,33.0,3.0,37.0
5.847161,6.0,33.0,3.0,51.0
4.566949,11.0,33.0,3.0,13.0
5.841033,19.0,33.0,3.0,51.0
6.011917,12.0,33.0,3.0,36.0
5.154292,12.0,33.0,3.0,13.0
4.859636,10.0,33.0,3.0,36.0
5.359348,14.0,33.0,3.0,22.0
5.441835,16.0,33.0,3.0,21.0
5.12385,11.0,33.0,3.0,28.0
3.652156,11.0,33.0,3.0,36.0
5.120409,15.0,33.0,3.0,51.0
5.521845,16.0,33.0,3.0,53.0
5.260096,12.0,33.0,3.0,36.0
5.136364,12.0,33.0,3.0,45.0
5.154292,10.0,33.0,3.0,37.0
4.788325,9.0,33.0,3.0,36.0
5.353814,7.0,33.0,3.0,37.0
5.116829,12.0,33.0,3.0,36.0
3.954843,20.0,33.0,3.0,51.0
5.441835,11.0,33.0,3.0,1.0
5.847161,12.0,33.0,3.0,36.0
5.697674,12.0,33.0,3.0,11.0
4.749104,14.0,33.0,3.0,36.0
5.94396,16.0,33.0,3.0,51.0
4.931287,5.0,33.0,3.0,45.0
6.2148,14.0,33.0,3.0,45.0
6.753771,12.0,33.0,3.0,45.0
6.763285,20.0,33.0,3.0,37.0
5.241025,14.0,33.0,3.0,29.0
6.252534,14.0,33.0,3.0,36.0
5.441835,11.0,33.0,3.0,1.0
5.843823,14.0,33.0,3.0,36.0
6.512002,19.0,33.0,3.0,36.0
5.952494,12.0,33.0,3.0,36.0
4.945071,14.0,33.0,3.0,45.0
6.175587,12.0,33.0,3.0,37.0
5.595926,19.0,33.0,3.0,1.0
6.288895,12.0,33.0,3.0,39.0
5.704199,9.0,33.0,3.0,37.0
5.697674,12.0,33.0,3.0,25.0
5.052457,11.0,33.0,3.0,1.0
5.912621,12.0,33.0,3.0,13.0
6.346732,10.0,33.0,3.0,39.0
6.158241,9.0,33.0,3.0,1.0
5.441835,9.0,33.0,3.0,5.0
5.167529,5.0,33.0,3.0,1.0
5.847161,12.0,33.0,3.0,39.0
5.847161,12.0,33.0,3.0,1.0
5.891166,12.0,33.0,3.0,1.0
4.461699,10.0,33.0,3.0,39.0
5.453182,10.0,33.0,3.0,39.0
3.490077,10.0,33.0,3.0,1.0
5.572081,12.0,33.0,3.0,54.0
5.354861,12.0,33.0,3.0,39.0
6.357876,11.0,33.0,3.0,13.0
5.831949,7.0,33.0,3.0,1.0
5.874553,13.0,33.0,3.0,1.0
5.952494,13.0,33.0,3.0,45.0
5.901214,18.0,33.0,3.0,1.0
5.921527,12.0,33.0,3.0,1.0
6.109525,18.0,33.0,3.0,39.0
6.217489,17.0,33.0,3.0,1.0
5.42079,11.0,33.0,3.0,1.0
6.175587,13.0,33.0,3.0,18.0
6.040731,13.0,33.0,3.0,39.0
5.193512,12.0,33.0,3.0,40.0
6.087867,20.0,33.0,3.0,40.0
5.768633,16.0,33.0,3.0,29.0
5.441835,12.0,33.0,3.0,1.0
5.758356,12.0,33.0,3.0,42.0
6.467161,10.0,33.0,3.0,45.0
6.382564,9.0,33.0,3.0,45.0
5.595926,14.0,33.0,3.0,42.0
5.664895,12.0,33.0,3.0,42.0
5.606579,12.0,33.0,3.0,42.0
6.320169,12.0,33.0,3.0,42.0
6.32398,12.0,33.0,3.0,45.0
5.799396,12.0,33.0,3.0,1.0
4.903136,8.0,33.0,3.0,51.0
4.001808,8.0,33.0,3.0,37.0
5.486631,7.0,33.0,3.0,13.0
6.002544,12.0,33.0,3.0,13.0
5.598792,12.0,33.0,3.0,37.0
5.61768,12.0,33.0,3.0,42.0
5.798801,13.0,33.0,3.0,42.0
5.353279,3.0,33.0,3.0,51.0
5.353279,8.0,33.0,3.0,51.0
5.441835,13.0,33.0,3.0,51.0
5.259597,9.0,33.0,3.0,45.0
5.872118,12.0,33.0,3.0,42.0
5.154292,10.0,33.0,3.0,37.0
5.952494,12.0,33.0,3.0,42.0
5.952494,12.0,33.0,3.0,42.0
5.372872,12.0,33.0,3.0,42.0
5.744938,12.0,33.0,3.0,37.0
5.934172,13.0,33.0,3.0,1.0
5.664895,10.0,33.0,3.0,42.0
-0.732368,10.0,33.0,3.0,45.0
5.568418,10.0,33.0,3.0,51.0
3.812203,8.0,33.0,3.0,45.0
6.338016,16.0,33.0,3.0,42.0
6.263636,18.0,33.0,3.0,42.0
4.868303,12.0,33.0,3.0,42.0
5.595926,11.0,33.0,3.0,13.0
4.730921,12.0,33.0,3.0,44.0
5.755925,15.0,33.0,3.0,45.0
4.60617,11.0,33.0,3.0,45.0
4.962845,9.0,33.0,3.0,45.0
5.336521,10.0,33.0,3.0,45.0
3.315967,14.0,33.0,3.0,45.0
4.385626,3.0,33.0,3.0,45.0
4.606835,12.0,33.0,3.0,45.0
4.963094,12.0,33.0,3.0,12.0
4.945071,14.0,33.0,3.0,45.0
5.704116,12.0,33.0,3.0,45.0
5.561066,15.0,33.0,3.0,11.0
5.827531,9.0,33.0,3.0,45.0
6.047781,17.0,33.0,3.0,45.0
5.298807,12.0,33.0,3.0,45.0
5.595926,5.0,33.0,3.0,42.0
7.218243,13.0,33.0,3.0,45.0
5.627321,16.0,33.0,3.0,28.0
5.259597,6.0,33.0,3.0,28.0
5.818427,11.0,33.0,3.0,28.0
4.788325,8.0,33.0,3.0,47.0
5.259597,9.0,33.0,3.0,47.0
4.383276,5.0,33.0,3.0,47.0
5.441835,14.0,33.0,3.0,47.0
5.097166,15.0,33.0,3.0,47.0
6.461624,20.0,33.0,3.0,47.0
5.870062,12.0,33.0,3.0,47.0
6.907964,6.0,33.0,3.0,1.0
4.479302,6.0,33.0,3.0,47.0
5.493773,9.0,33.0,3.0,37.0
4.829313,14.0,33.0,3.0,48.0
5.299278,8.0,33.0,3.0,48.0
4.749104,7.0,33.0,3.0,22.0
4.749104,5.0,33.0,3.0,48.0
5.259597,12.0,33.0,3.0,48.0
5.729413,12.0,33.0,3.0,5.0
5.991777,17.0,33.0,3.0,48.0
5.334529,11.0,33.0,3.0,1.0
5.802873,11.0,33.0,3.0,48.0
5.637875,12.0,33.0,3.0,48.0
5.339639,13.0,33.0,3.0,48.0
5.704116,13.0,33.0,3.0,48.0
5.729413,12.0,33.0,3.0,29.0
5.143124,8.0,33.0,3.0,48.0
6.594755,12.0,33.0,3.0,48.0
5.416528,10.0,33.0,3.0,48.0
4.566949,6.0,33.0,3.0,48.0
5.729413,12.0,33.0,3.0,48.0
5.818998,14.0,33.0,3.0,48.0
5.259597,10.0,33.0,3.0,48.0
6.070249,12.0,33.0,3.0,48.0
5.154292,13.0,33.0,3.0,48.0
5.171903,12.0,33.0,3.0,48.0
5.82924,14.0,33.0,3.0,28.0
5.131831,12.0,33.0,3.0,48.0
5.847161,10.0,33.0,3.0,22.0
5.259597,12.0,33.0,3.0,48.0
5.669162,3.0,33.0,3.0,22.0
5.674182,11.0,33.0,3.0,48.0
5.940434,18.0,33.0,3.0,51.0
5.28817,12.0,33.0,3.0,51.0
5.724318,12.0,33.0,3.0,51.0
6.077579,10.0,33.0,3.0,51.0
4.749104,0.0,33.0,3.0,51.0
4.749104,9.0,33.0,3.0,51.0
5.815565,6.0,33.0,3.0,51.0
6.011917,7.0,33.0,3.0,51.0
4.319153,2.0,33.0,3.0,51.0
5.901214,7.0,33.0,3.0,51.0
5.927204,14.0,33.0,3.0,51.0
6.288895,16.0,33.0,3.0,37.0
5.624087,12.0,33.0,3.0,51.0
5.790019,8.0,33.0,3.0,45.0
5.952744,11.0,33.0,3.0,37.0
2.981204,10.0,33.0,3.0,51.0
5.428417,12.0,33.0,3.0,37.0
5.595926,11.0,33.0,3.0,1.0
6.00737,8.0,33.0,3.0,51.0
5.664895,7.0,33.0,3.0,51.0
5.729413,6.0,33.0,3.0,45.0
6.215857,11.0,33.0,3.0,51.0
4.52396,11.0,33.0,3.0,51.0
5.521845,6.0,33.0,3.0,51.0
5.664895,13.0,33.0,3.0,51.0
5.327222,11.0,33.0,3.0,51.0
5.952494,10.0,33.0,3.0,51.0
5.036578,5.0,33.0,3.0,51.0
3.692445,9.0,33.0,3.0,51.0
6.2148,12.0,33.0,3.0,48.0
5.664895,14.0,33.0,3.0,37.0
5.836552,12.0,33.0,3.0,1.0
3.376592,12.0,33.0,3.0,51.0
7.154693,17.0,33.0,3.0,13.0
4.047636,9.0,33.0,3.0,1.0
5.729413,13.0,33.0,3.0,22.0
5.229153,13.0,33.0,3.0,17.0
6.047781,8.0,33.0,3.0,47.0
5.899623,11.0,33.0,3.0,55.0
5.729413,11.0,33.0,3.0,55.0
6.029436,7.0,33.0,3.0,42.0
5.570617,12.0,33.0,3.0,42.0
5.70282,13.0,33.0,3.0,42.0
6.001272,12.0,33.0,3.0,42.0
5.917741,16.0,33.0,3.0,25.0
6.032537,12.0,33.0,3.0,42.0
5.601888,12.0,33.0,3.0,36.0
5.823558,13.0,33.0,3.0,39.0
5.952494,12.0,33.0,3.0,42.0
4.578427,10.0,33.0,3.0,39.0
4.995441,12.0,33.0,3.0,39.0
6.092223,12.0,33.0,3.0,42.0
5.997847,11.0,33.0,3.0,42.0
5.706024,14.0,33.0,3.0,42.0
6.034515,10.0,33.0,3.0,42.0
6.173994,12.0,33.0,3.0,42.0
5.330021,12.0,33.0,3.0,42.0
5.336521,15.0,33.0,3.0,36.0
6.001272,13.0,33.0,3.0,42.0
5.775208,12.0,33.0,3.0,42.0
5.655349,12.0,33.0,3.0,42.0
5.664895,11.0,33.0,3.0,42.0
6.152119,8.0,33.0,3.0,42.0
5.45013,12.0,33.0,3.0,36.0
6.062667,12.0,33.0,3.0,42.0
5.487427,12.0,33.0,3.0,42.0
5.771022,12.0,33.0,3.0,42.0
5.96046,9.0,33.0,3.0,42.0
5.823558,12.0,33.0,3.0,42.0
5.790019,14.0,33.0,3.0,36.0
5.847161,9.0,33.0,3.0,42.0
5.441835,12.0,33.0,3.0,42.0
5.687301,8.0,33.0,3.0,42.0
6.016527,12.0,33.0,3.0,42.0
6.195005,14.0,33.0,3.0,42.0
5.729413,12.0,33.0,3.0,42.0
5.798218,10.0,33.0,3.0,42.0
5.847161,12.0,33.0,3.0,42.0
6.294843,16.0,33.0,3.0,42.0
5.847161,12.0,33.0,3.0,42.0
5.441835,10.0,33.0,3.0,42.0
5.818998,14.0,33.0,3.0,42.0
5.952494,19.0,33.0,3.0,42.0
6.483019,12.0,33.0,3.0,42.0
5.94047,12.0,33.0,3.0,42.0
5.234292,12.0,33.0,3.0,42.0
5.664895,14.0,33.0,3.0,42.0
5.847161,13.0,33.0,3.0,42.0
5.691204,12.0,33.0,3.0,42.0
6.131444,12.0,33.0,3.0,42.0
5.521845,12.0,33.0,3.0,42.0
5.906985,10.0,33.0,3.0,42.0
5.790019,12.0,33.0,3.0,42.0
5.847161,12.0,33.0,3.0,42.0
5.833179,12.0,33.0,3.0,42.0
5.592533,8.0,33.0,3.0,42.0
5.48264,18.0,33.0,3.0,42.0
6.422404,10.0,33.0,3.0,40.0
6.157744,17.0,33.0,3.0,42.0
5.664895,12.0,33.0,3.0,42.0
5.925258,8.0,33.0,3.0,42.0
6.367824,7.0,33.0,3.0,42.0
5.952494,12.0,33.0,3.0,42.0
4.829424,8.0,33.0,3.0,42.0
5.760175,10.0,33.0,3.0,42.0
6.195005,17.0,33.0,3.0,42.0
5.747799,12.0,33.0,3.0,42.0
6.607213,8.0,33.0,3.0,51.0
5.768633,12.0,33.0,3.0,42.0
6.032786,8.0,33.0,3.0,42.0
6.175587,12.0,33.0,3.0,42.0
